类,交货,项目,类别,创建者,时间,创建日期,PN,已输入物料,物料组,Plant,Storage,批次,供应商批次,客户物料号,产品模式,Quantity_Delivered,计,SU,分子,分母,净重量,毛重,WUn,业务量,VUn,PD,无限制,过量交货限度,交货不足限度,BS,冻结,Mat.Av.Dt.,Quantity,Description,仓位,起始凭证,项目,凭证,PrDocLogSys,参考凭证,参考项,U,上层项,BilRl,LGrp,运输组
800,0080207232,10,YKEN,ZHANGDL,10:37:04 AM,2/4/24,500-6285,500-6285,500,1000,3013,,,34061299-001,SM,200,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/4/24,200,"100G QSFP28 CWDM4 Gen3,HT(34061299-001)",,,0,,,0040019173,1,X,0,K,0001,0001
800,0080208502,20,ZTAN,BIZLINK,8:55:52 PM,2/18/24,500-4888,500-4888,500,1000,3013,,,Q.161HG.2.C,SM,200,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/19/24,200,"CWDM4 COP V2.0,FlexOptix(Gen3 Mit DFB)",,,0,,,0010037774,150,X,0,K,0001,0001
800,0080208536,10,ZTAN,BIZLINK,9:34:00 AM,2/19/24,500-5523,500-5523,500,1000,3013,,,TR-QQ13L-N00,SM,200,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/19/24,200,"40G QSFP+ LR4 V3.0 Oclaro DFB,SB System",,,0,,,0010039104,30,X,0,K,0001,0001
800,0080213037,10,YKBN,ZHANGDL,9:23:44 AM,3/18/24,500-4752,500-4752,500,1000,3013,,,34060645-002,SM,200,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,4/16/24,200,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,,0,,,0020017783,1,X,0,,0001,0001
800,0080208656,10,ZTAN,YANGLH,4:32:14 PM,2/19/24,500-4611,500-4611,500,1000,3013,,,033030600035,SM,203,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/19/24,203,"100G CWDM4,0-70C,for ZTE,Weld+Ocl M37244",,,0,,,0010038717,10,X,0,K,0001,0001
800,0080212271,70,ZTAN,YANGXM,4:28:16 PM,3/12/24,500-4692,500-4692,500,1000,3013,,,BD3400000018,SM,210,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/29/24,210,"QSFP+ LR4 V3.0(Mitsubishi Gen3),Standard",,,0,,,0010039294,130,X,0,K,0001,0001
800,0080212598,10,YKBN,BIZLINK,1:41:57 PM,3/18/24,500-5703,500-5703,500,7000,3013,,,10-3512-01,MM,212,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,4/5/24,212,"100G Q28 SR4 G3,Sony Vcsel Cisco",,,0,,,0020017993,40,X,0,,0001,0001
800,0080212262,20,ZTAN,ZHANGDL,3:57:08 PM,3/12/24,500-6035,500-6035,500,1000,3013,,,34061300,SM,220,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,6/7/24,220,"100G QSFP28 CLR4,HT(GN2105B+GN2110S)",,,0,,,0010039016,2,X,0,K,0001,0001
800,0080213325,10,ZTAN,YANGLH,11:04:03 AM,3/19/24,500-4611,500-4611,500,1000,3013,,,033030600035,SM,226,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/19/24,226,"100G CWDM4,0-70C,for ZTE,Weld+Ocl M37244",,,0,,,0010038717,10,X,0,K,0001,0001
800,0080213688,10,ZTAN,WANGZB,8:52:45 PM,3/20/24,500-6448,500-6448,500,1000,3013,,,3406A08L,SM,230,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/20/24,230,"40G QSFP+ LX4 Gen3(Q28 CWDM4 Gen3),H3C",,,0,,,0010038599,10,X,0,K,0001,0001
800,0080202285,10,YKBN,BIZLINK,3:25:15 PM,1/4/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/4/24,240,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0020017455,10,X,0,,0001,0001
800,0080202286,10,YKBN,BIZLINK,3:25:22 PM,1/4/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/4/24,240,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0020017456,10,X,0,,0001,0001
800,0080202287,10,YKBN,BIZLINK,3:25:28 PM,1/4/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/4/24,240,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0020017457,10,X,0,,0001,0001
800,0080202288,10,YKBN,BIZLINK,3:25:35 PM,1/4/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/4/24,240,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0020017458,10,X,0,,0001,0001
800,0080202289,10,YKBN,BIZLINK,3:25:43 PM,1/4/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/4/24,240,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0020017459,10,X,0,,0001,0001
800,0080202290,10,YKBN,BIZLINK,3:25:52 PM,1/4/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/4/24,240,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0020017460,10,X,0,,0001,0001
800,0080202613,10,YKBN,BIZLINK,3:58:35 PM,1/6/24,500-5391-001,500-5391-001,500,1000,3013,,,10-3172-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/23/24,240,Q28 AOC G3 1m Sony Vcsel Cisco,,,0,,,0020017747,670,X,0,,0001,0001
800,0080206351,10,YKEN,BIZLINK,1:57:08 PM,1/30/24,561-0124,561-0124,561,7000,3013,,,10-3142-03,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,240,"100G SR4 G3 semetch+Avago+GCS,cisco TW",,,0,,,0040018929,10,X,0,K,0001,0001
800,0080206433,10,YKEN,BIZLINK,2:00:41 PM,1/30/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,240,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0040019011,10,X,0,K,0001,0001
800,0080206434,10,YKEN,BIZLINK,2:00:44 PM,1/30/24,500-5614-003,500-5614-003,500,1000,3013,,,10-3174-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,240,Q28 AOC G3 3m BRCM Vcsel Cisco,,,0,,,0040019012,10,X,0,K,0001,0001
800,0080206451,10,YKEN,BIZLINK,2:01:26 PM,1/30/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,240,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0040019029,10,X,0,K,0001,0001
800,0080206485,10,YKEN,BIZLINK,2:02:55 PM,1/30/24,500-5481,500-5481,500,1000,3013,,,10-3142-03,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,240,Q28 SR4 G3 100m Sony Vcsel Cisco,,,0,,,0040019063,10,X,0,K,0001,0001
800,0080206519,10,YKEN,BIZLINK,2:04:17 PM,1/30/24,561-0124,561-0124,561,7000,3013,,,10-3142-03,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,240,"100G SR4 G3 semetch+Avago+GCS,cisco TW",,,0,,,0040019097,10,X,0,K,0001,0001
800,0080206525,10,YKEN,BIZLINK,2:04:32 PM,1/30/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,240,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019103,10,X,0,K,0001,0001
800,0080206529,10,YKEN,BIZLINK,2:04:43 PM,1/30/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,240,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0040019107,10,X,0,K,0001,0001
800,0080206538,10,YKEN,BIZLINK,2:05:05 PM,1/30/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,240,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0040019116,10,X,0,K,0001,0001
800,0080206543,10,YKEN,BIZLINK,2:05:18 PM,1/30/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,240,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0040019121,10,X,0,K,0001,0001
800,0080206544,10,YKEN,BIZLINK,2:05:20 PM,1/30/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,240,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0040019122,10,X,0,K,0001,0001
800,0080206550,10,YKEN,BIZLINK,2:05:35 PM,1/30/24,561-0124,561-0124,561,7000,3013,,,10-3142-03,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,240,"100G SR4 G3 semetch+Avago+GCS,cisco TW",,,0,,,0040019128,10,X,0,K,0001,0001
800,0080206775,10,YKBN,BIZLINK,2:26:14 PM,1/31/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/2/24,240,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0020017743,10,X,0,,0001,0001
800,0080207578,10,YKBN,BIZLINK,7:56:05 AM,2/7/24,500-5391-010,500-5391-010,500,1000,3013,,,10-3177-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/7/24,240,Q28 AOC G3 10m Sony Vcsel Cisco,,,0,,,0020017748,310,X,0,,0001,0001
800,0080209510,10,YKEN,BIZLINK,5:10:09 PM,2/25/24,561-0125,561-0125,561,7000,3013,,,10-3142-03,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/25/24,240,"100G SR4 100m semetch+Sony+GCS,cisco TW",,,0,,,0040019318,10,X,0,K,0001,0001
800,0080210202,30,YKEN,BIZLINK,9:09:41 AM,2/29/24,500-5391-010,500-5391-010,500,1000,3013,,,10-3177-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/29/24,240,Q28 AOC G3 10m Sony Vcsel Cisco,,,0,,,0040019454,310,X,0,K,0001,0001
800,0080210372,10,YKEN,BIZLINK,1:47:00 PM,2/29/24,500-5391-001,500-5391-001,500,1000,3013,,,10-3172-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/29/24,240,Q28 AOC G3 1m Sony Vcsel Cisco,,,0,,,0040019526,650,X,0,K,0001,0001
800,0080212989,10,YKEN,BIZLINK,10:06:13 PM,3/17/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/17/24,240,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019615,10,X,0,K,0001,0001
800,0080213243,10,YKEN,BIZLINK,9:23:20 AM,3/19/24,500-5391-010,500-5391-010,500,1000,3013,,,10-3177-04,MM,240,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/19/24,240,Q28 AOC G3 10m Sony Vcsel Cisco,,,0,,,0040019675,160,X,0,K,0001,0001
800,0080206569,10,YKEN,BIZLINK,2:06:20 PM,1/30/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,248,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,248,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019147,10,X,0,K,0001,0001
800,0080208528,10,YKBN,BIZLINK,9:26:34 AM,2/19/24,500-5702,500-5702,500,7000,3013,,,10-3512-01,MM,248,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/1/24,248,"100G Q28 SR4 G3,BRCM Vcsel Cisco",,,0,,,0020017952,20,X,0,,0001,0001
800,0080210561,10,YKEN,BIZLINK,9:00:15 AM,3/1/24,500-5702,500-5702,500,7000,3013,,,10-3512-01,MM,248,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/1/24,248,"100G Q28 SR4 G3,BRCM Vcsel Cisco",,,0,,,0040019567,20,X,0,K,0001,0001
800,0080203357,10,ZTAN,BIZLINK,5:04:35 PM,1/11/24,500-4890,500-4890,500,1000,3013,,,TR-QQ13T-NAM,SM,250,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/25/24,250,"QSFP+ IR4/LR4 V3.0(100G_Mit Gen3),AWS",,,0,,,0010038593,10,X,0,K,0001,0001
800,0080209506,10,YKEN,BIZLINK,5:09:59 PM,2/25/24,500-5391-007,500-5391-007,500,1000,3013,,,10-3176-04,MM,250,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/25/24,250,Q28 AOC G3 7m Sony Vcsel Cisco,,,0,,,0040019314,10,X,0,K,0001,0001
800,0080208531,10,YKBN,BIZLINK,9:26:52 AM,2/19/24,500-5702,500-5702,500,7000,3013,,,10-3512-01,MM,252,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/22/24,252,"100G Q28 SR4 G3,BRCM Vcsel Cisco",,,0,,,0020017952,30,X,0,,0001,0001
800,0080210562,10,YKEN,BIZLINK,9:01:46 AM,3/1/24,500-5702,500-5702,500,7000,3013,,,10-3512-01,MM,252,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/1/24,252,"100G Q28 SR4 G3,BRCM Vcsel Cisco",,,0,,,0040019568,30,X,0,K,0001,0001
800,0080205723,10,ZTAN,SUNYJ,1:28:32 PM,1/26/24,500-5595,500-5595,500,1000,3013,,,795250EBKK3223,SM,256,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,256,"100G QSFP28 CWDM4 Gen3,Tencent(SEI,Sif)",,,0,,,0010038863,10,X,0,K,0001,0001
800,0080202292,10,YKBN,BIZLINK,3:29:44 PM,1/4/24,500-5391-007,500-5391-007,500,1000,3013,,,10-3176-04,MM,260,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/4/24,260,Q28 AOC G3 7m Sony Vcsel Cisco,,,0,,,0020017728,10,X,0,,0001,0001
800,0080206493,10,YKEN,BIZLINK,2:03:15 PM,1/30/24,500-5391-007,500-5391-007,500,1000,3013,,,10-3176-04,MM,260,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,260,Q28 AOC G3 7m Sony Vcsel Cisco,,,0,,,0040019071,10,X,0,K,0001,0001
800,0080206776,10,YKBN,BIZLINK,2:27:08 PM,1/31/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,260,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/2/24,260,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0020017743,20,X,0,,0001,0001
800,0080212990,10,YKEN,BIZLINK,10:06:51 PM,3/17/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,260,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/17/24,260,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019616,10,X,0,K,0001,0001
800,0080206357,10,YKEN,BIZLINK,1:57:24 PM,1/30/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,272,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,272,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040018935,10,X,0,K,0001,0001
800,0080206463,10,YKEN,BIZLINK,2:01:56 PM,1/30/24,500-5481,500-5481,500,1000,3013,,,10-3142-03,MM,272,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,272,Q28 SR4 G3 100m Sony Vcsel Cisco,,,0,,,0040019041,10,X,0,K,0001,0001
800,0080206253,10,YKEN,BIZLINK,8:17:37 PM,1/29/24,500-5481,500-5481,500,1000,3013,,,10-3142-03,MM,280,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/29/24,280,Q28 SR4 G3 100m Sony Vcsel Cisco,,,0,,,0040018880,10,X,0,K,0001,0001
800,0080206355,10,YKEN,BIZLINK,1:57:19 PM,1/30/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,280,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,280,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040018933,10,X,0,K,0001,0001
800,0080206356,10,YKEN,BIZLINK,1:57:21 PM,1/30/24,561-0099,561-0099,561,7000,3013,,,10-3220-02,SM,280,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,280,"100G QSFP28 CWDM4 Lite V2(Mit),Cisco,TW",,,0,,,0040018934,10,X,0,K,0001,0001
800,0080206468,10,YKEN,BIZLINK,2:02:09 PM,1/30/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,280,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,280,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0040019046,10,X,0,K,0001,0001
800,0080206473,10,YKEN,BIZLINK,2:02:22 PM,1/30/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,280,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,280,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019051,10,X,0,K,0001,0001
800,0080207668,10,ZTAN,BIZLINK,9:31:55 AM,2/7/24,500-6099,500-6099,500,1000,3013,,,10-3190-02,MM,280,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/23/24,280,"100G Q28 SR4 G3,Sony Vcsel Cisco",,,0,,,0010038957,10,X,0,K,0001,0001
800,0080213167,10,YKEN,BIZLINK,4:31:12 PM,3/18/24,500-5499,500-5499,500,1000,3013,,,10-3145-02,SM,280,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/18/24,280,"100G Q28 CWDM4 V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019655,160,X,0,K,0001,0001
800,0080202574,10,YKBN,BIZLINK,2:31:20 PM,1/8/24,561-0125,561-0125,561,1000,3013,,,10-3142-03,MM,288,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/16/24,288,"100G SR4 100m semetch+Sony+GCS,cisco TW",,,0,,,0020017725,10,X,0,,0001,0001
800,0080210198,10,YKEN,BIZLINK,8:53:40 AM,2/29/24,561-0125,561-0125,561,1000,3013,,,10-3142-03,MM,288,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/29/24,288,"100G SR4 100m semetch+Sony+GCS,cisco TW",,,0,,,0040019452,10,X,0,K,0001,0001
800,0080206877,10,YKBN,BIZLINK,8:25:02 AM,2/1/24,500-5391-007,500-5391-007,500,1000,3013,,,10-3176-04,MM,300,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/1/24,300,Q28 AOC G3 7m Sony Vcsel Cisco,,,0,,,0020017747,590,X,0,,0001,0001
800,0080206887,10,YKBN,BIZLINK,9:39:43 AM,2/1/24,561-0099,561-0099,561,1000,3013,,,10-3220-02,SM,300,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/2/24,300,"100G QSFP28 CWDM4 Lite V2(Mit),Cisco,TW",,,0,,,0020017743,30,X,0,,0001,0001
800,0080209323,10,ZTAN,BIZLINK,9:02:44 PM,2/23/24,500-5359,500-5359,500,1000,3013,,,TR-FC85S-N00,MM,300,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/23/24,300,"100G SR4 G3(2108S/09S,Sony Vcsel )Std",,,0,,,0010039141,10,X,0,K,0001,0001
800,0080210401,10,YKEN,BIZLINK,2:28:36 PM,2/29/24,561-0099,561-0099,561,1000,3013,,,10-3220-02,SM,300,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/29/24,300,"100G QSFP28 CWDM4 Lite V2(Mit),Cisco,TW",,,0,,,0040019546,30,X,0,K,0001,0001
800,0080212971,10,YKEN,BIZLINK,9:24:17 PM,3/17/24,500-5391-007,500-5391-007,500,1000,3013,,,10-3176-04,MM,300,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/17/24,300,Q28 AOC G3 7m Sony Vcsel Cisco,,,0,,,0040019597,580,X,0,K,0001,0001
800,0080209485,10,YKEN,BIZLINK,5:09:08 PM,2/25/24,561-0125,561-0125,561,7000,3013,,,10-3142-03,MM,303,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/25/24,303,"100G SR4 100m semetch+Sony+GCS,cisco TW",,,0,,,0040019293,10,X,0,K,0001,0001
800,0080202622,10,YKBN,BIZLINK,4:05:31 PM,1/6/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,304,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/6/24,304,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0020017572,10,X,0,,0001,0001
800,0080210293,10,YKEN,BIZLINK,11:16:39 AM,2/29/24,500-5499,500-5499,500,1000,3013,,,10-3145-02,SM,305,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/29/24,305,"100G Q28 CWDM4 V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019493,210,X,0,K,0001,0001
800,0080206506,10,YKEN,BIZLINK,2:03:45 PM,1/30/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,312,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,312,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019084,10,X,0,K,0001,0001
800,0080206546,10,YKEN,BIZLINK,2:05:25 PM,1/30/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,312,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,312,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019124,10,X,0,K,0001,0001
800,0080206570,10,YKEN,BIZLINK,2:06:23 PM,1/30/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,312,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,312,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019148,10,X,0,K,0001,0001
800,0080210782,10,YKBN,BIZLINK,12:21:15 PM,3/3/24,500-5391-007,500-5391-007,500,1000,3013,,,10-3176-04,MM,315,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/4/24,315,Q28 AOC G3 7m Sony Vcsel Cisco,,,0,,,0020017819,10,X,0,,0001,0001
800,0080202248,10,YKBN,ZHANGDL,1:49:07 PM,1/4/24,500-6285,500-6285,500,1000,3013,,,34061299-001,SM,320,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,4/4/24,320,"100G QSFP28 CWDM4 Gen3,HT(34061299-001)",,,0,,,0020017737,1,X,0,,0001,0001
800,0080202284,10,YKBN,BIZLINK,3:24:58 PM,1/4/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,320,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/4/24,320,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0020017449,10,X,0,,0001,0001
800,0080202614,10,YKBN,BIZLINK,3:59:19 PM,1/6/24,500-5391-010,500-5391-010,500,1000,3013,,,10-3177-04,MM,320,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/8/24,320,Q28 AOC G3 10m Sony Vcsel Cisco,,,0,,,0020017748,180,X,0,,0001,0001
800,0080205551,10,YKBN,BIZLINK,3:19:57 PM,1/25/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,320,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/8/24,320,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0020017747,390,X,0,,0001,0001
800,0080209443,10,YKEN,BIZLINK,4:18:30 PM,2/25/24,561-0124,561-0124,561,7000,3013,,,10-3142-03,MM,320,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/25/24,320,"100G SR4 G3 semetch+Avago+GCS,cisco TW",,,0,,,0040019251,10,X,0,K,0001,0001
800,0080210279,10,YKEN,BIZLINK,11:08:23 AM,2/29/24,500-5391-010,500-5391-010,500,1000,3013,,,10-3177-04,MM,320,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/29/24,320,Q28 AOC G3 10m Sony Vcsel Cisco,,,0,,,0040019484,180,X,0,K,0001,0001
800,0080212979,10,YKEN,BIZLINK,9:50:44 PM,3/17/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,320,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/17/24,320,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0040019605,390,X,0,K,0001,0001
800,0080206257,10,YKEN,BIZLINK,8:18:45 PM,1/29/24,500-5481,500-5481,500,1000,3013,,,10-3142-03,MM,328,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/29/24,328,Q28 SR4 G3 100m Sony Vcsel Cisco,,,0,,,0040018884,10,X,0,K,0001,0001
800,0080206350,10,YKEN,BIZLINK,1:57:05 PM,1/30/24,561-0124,561-0124,561,7000,3013,,,10-3142-03,MM,328,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,328,"100G SR4 G3 semetch+Avago+GCS,cisco TW",,,0,,,0040018928,10,X,0,K,0001,0001
800,0080206358,10,YKEN,BIZLINK,1:57:26 PM,1/30/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,328,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,328,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040018936,10,X,0,K,0001,0001
