Creation_Date,Sales_Channel,订单类型描述,CustomerCode,CustomerName,注释,Series,PN,Model,Description,物料组2描述,物料组3描述,物料短描述,DeliveryDate0,DeliveryQuantity,Revenue,UnmetQuantity,SONumber,CompanyCode,SystemSONumber,ItemId,CompanyName,IndustrialStandard,CustomerPN,Quantity,Currency,DeliveryDate,销售员姓名,拒绝原因描述,创建人,
1/29/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4639,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"40G QSFP+ LR4 V3(CWDM4 Pla_Ocl,GCS)HT",,0,,22.000,CH00099628,1000,20017936,2,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-001,22,CNY,4/5/24,严冰艾,,BIZLINK,
1/29/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4639,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"40G QSFP+ LR4 V3(CWDM4 Pla_Ocl,GCS)HT",,0,,53.000,CH00099628,1000,20017936,3,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-001,53,CNY,4/6/24,严冰艾,,BIZLINK,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5702,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,BRCM Vcsel Cisco",2/25/24,112.000,,0,21202547230,7000,20017952,10,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,112,USD,2/23/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5702,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,BRCM Vcsel Cisco",2/25/24,248.000,,0,21202547230,7000,20017952,20,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,248,USD,3/1/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5702,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,BRCM Vcsel Cisco",2/25/24,252.000,,0,21202547230,7000,20017952,30,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,252,USD,3/22/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m Sony Vcsel Cisco,,0,,160.000,21202547694,7000,20017954,10,innolight tech. pte. lim.,TF-FC010-NC4,10-3177-04,160,USD,6/14/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m Sony Vcsel Cisco,,0,,80.000,21202547694,7000,20017954,20,innolight tech. pte. lim.,TF-FC010-NC4,10-3177-04,80,USD,6/14/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m Sony Vcsel Cisco,,0,,320.000,21202547694,7000,20017954,30,innolight tech. pte. lim.,TF-FC010-NC4,10-3177-04,320,USD,6/14/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-030,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 30m Sony Vcsel Cisco,,40.000,,40.000,21202547713,7000,20017956,10,innolight tech. pte. lim.,TF-FC030-NC4,10-3181-04,40,USD,6/14/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-030,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 30m Sony Vcsel Cisco,,0,,120.000,21202547713,7000,20017956,20,innolight tech. pte. lim.,TF-FC030-NC4,10-3181-04,120,USD,6/14/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-030,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 30m Sony Vcsel Cisco,,0,,120.000,21202547713,7000,20017956,30,innolight tech. pte. lim.,TF-FC030-NC4,10-3181-04,120,USD,6/21/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-030,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 30m Sony Vcsel Cisco,,0,,160.000,21202547713,7000,20017956,40,innolight tech. pte. lim.,TF-FC030-NC4,10-3181-04,160,USD,6/21/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,40.000,21202547713,7000,20017956,50,innolight tech. pte. lim.,TF-FC020-NC4,10-3179-04,40,USD,6/21/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,40.000,21202547713,7000,20017956,60,innolight tech. pte. lim.,TF-FC020-NC4,10-3179-04,40,USD,6/21/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,40.000,21202547713,7000,20017956,70,innolight tech. pte. lim.,TF-FC020-NC4,10-3179-04,40,USD,6/14/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,80.000,21202547713,7000,20017956,80,innolight tech. pte. lim.,TF-FC020-NC4,10-3179-04,80,USD,6/14/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,40.000,21202547713,7000,20017956,90,innolight tech. pte. lim.,TF-FC020-NC4,10-3179-04,40,USD,6/7/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,40.000,21202547713,7000,20017956,100,innolight tech. pte. lim.,TF-FC020-NC4,10-3179-04,40,USD,6/7/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,40.000,21202547713,7000,20017956,110,innolight tech. pte. lim.,TF-FC020-NC4,10-3179-04,40,USD,5/31/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,40.000,21202547713,7000,20017956,120,innolight tech. pte. lim.,TF-FC020-NC4,10-3179-04,40,USD,5/31/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,40.000,21202547713,7000,20017956,130,innolight tech. pte. lim.,TF-FC020-NC4,10-3179-04,40,USD,5/24/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,40.000,21202547713,7000,20017956,140,innolight tech. pte. lim.,TF-FC020-NC4,10-3179-04,40,USD,5/17/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,40.000,21202547713,7000,20017956,150,innolight tech. pte. lim.,TF-FC020-NC4,10-3179-04,40,USD,4/26/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,40.000,21202547713,7000,20017956,160,innolight tech. pte. lim.,TF-FC020-NC4,10-3179-04,40,USD,4/26/24,莫兆熊,,HURN,
1/31/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-020,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 20m Sony Vcsel Cisco,,0,,40.000,21202547713,7000,20017956,170,innolight tech. pte. lim.,TF-FC020-NC4,10-3179-04,40,USD,6/21/24,莫兆熊,,HURN,
2/1/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5056,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"40G QSFP+LR4 V3 100G CWDM4 Mit DFB,H3C",,80.000,,80.000,111579566,1000,20017959,10,苏州旭创科技有限公司,TR-FC13T-N4X-H3C,3406A05D,80,CNY,2/1/24,高爽,,WANGZB,
2/1/24,国外-直销,VMI发货订单,200474,Cloud Network Technology Singapore Pte.Ltd,Cloud Network Technology-Juniper,100G,561-0026,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"CWDM4,Juniper S3BU,Gen3 Mits DFB,TW",,0,,8.000,5200001516,7000,20017960,10,innolight tech. pte. lim.,TR-FC13T-NJ3,740-061408,8,USD,2/1/24,莫兆熊,,WANGMH,
2/4/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5773,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",3/17/24,1010.000,,0,111596313,1000,20017966,10,苏州旭创科技有限公司,TR-FC13T-N00-H3C,3406A054,1010,CNY,2/5/24,高爽,,WANGZB,
2/5/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4752,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,0,,190.000,CH00101129,1000,20017970,1,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-002,190,CNY,6/1/24,严冰艾,,BIZLINK,
2/5/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4752,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,0,,260.000,CH00101129,1000,20017970,2,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-002,260,CNY,6/6/24,严冰艾,,BIZLINK,
2/5/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4752,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,0,,260.000,CH00101129,1000,20017970,3,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-002,260,CNY,6/13/24,严冰艾,,BIZLINK,
2/6/24,国外-直销,VMI发货订单,200088,Amazon-AWS,Amazon-AWS,100G,500-5785,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"40G&100G CWDM4 COP(S-180),AWS(Mit Gen3)",2/20/24,480.000,,0,AWS-DB20240223CVG,1000,20017973,50,苏州旭创科技有限公司,TR-FC13T-NWB,302-000552-001,480,USD,2/6/24,莫兆熊,,WANGS,
2/6/24,国外-直销,VMI发货订单,200088,Amazon-AWS,Amazon-AWS,100G,500-5785,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"40G&100G CWDM4 COP(S-180),AWS(Mit Gen3)",2/20/24,480.000,,0,AWS-DB20240223DUB,1000,20017975,30,苏州旭创科技有限公司,TR-FC13T-NWB,302-000552-001,480,USD,2/6/24,莫兆熊,,WANGS,
2/14/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5500,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite,,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,0,,480.000,21202546647,7000,20017979,120,innolight tech. pte. lim.,TR-FC13H-HCI,10-3220-02,480,USD,4/5/24,莫兆熊,,HURN,
2/18/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5773,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",3/18/24,400.000,,0,111658827,1000,20017985,10,苏州旭创科技有限公司,TR-FC13T-N00-H3C,3406A054,400,CNY,2/19/24,高爽,,WANGZB,
2/18/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-5550,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"100G QSFP28 CWDM4 Gen3,HT,SEI DFB",3/7/24,40.000,,0,CH00102633,1000,20017987,1,苏州旭创科技有限公司,TR-FC13T-N00,34061299,40,CNY,5/10/24,严冰艾,,BIZLINK,
2/19/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5056,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"40G QSFP+LR4 V3 100G CWDM4 Mit DFB,H3C",,30.000,,30.000,111579566,1000,20017989,10,苏州旭创科技有限公司,TR-FC13T-N4X-H3C,3406A05D,30,CNY,2/19/24,高爽,,WANGZB,
2/19/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5773,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",3/18/24,400.000,,0,111658827,1000,20017990,10,苏州旭创科技有限公司,TR-FC13T-N00-H3C,3406A054,400,CNY,2/19/24,高爽,,WANGZB,
2/20/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",3/20/24,32.000,,0,21202556752,7000,20017993,10,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,32,USD,4/26/24,莫兆熊,,HURN,
2/20/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",3/20/24,32.000,,0,21202556752,7000,20017993,20,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,32,USD,4/26/24,莫兆熊,,HURN,
2/20/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",3/20/24,32.000,,0,21202556752,7000,20017993,30,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,32,USD,4/5/24,莫兆熊,,HURN,
2/20/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",3/20/24,212.000,,0,21202556752,7000,20017993,40,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,212,USD,4/5/24,莫兆熊,,HURN,
2/20/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",3/20/24,72.000,,0,21202556752,7000,20017993,50,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,72,USD,3/29/24,莫兆熊,,HURN,
2/20/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",3/20/24,96.000,,0,21202556752,7000,20017993,60,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,96,USD,3/15/24,莫兆熊,,HURN,
2/20/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",3/20/24,80.000,,0,21202556752,7000,20017993,70,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,80,USD,3/15/24,莫兆熊,,HURN,
2/20/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5702,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,BRCM Vcsel Cisco",3/4/24,48.000,,0,21202556752,7000,20017993,80,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,48,USD,3/8/24,莫兆熊,,HURN,
2/20/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,561-0126,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G SR4 G3 semetch+BRCM+GCS,cisco TW",2/29/24,96.000,,0,21202556752,7000,20017993,90,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,96,USD,3/1/24,莫兆熊,,HURN,
2/20/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5702,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,BRCM Vcsel Cisco",3/4/24,96.000,,0,21202556752,7000,20017993,100,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,96,USD,3/1/24,莫兆熊,,HURN,
2/20/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",3/20/24,32.000,,0,21202556752,7000,20017993,110,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,32,USD,5/17/24,莫兆熊,,HURN,
2/22/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5773,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",3/19/24,1340.000,,0,111658827,1000,20018008,10,苏州旭创科技有限公司,TR-FC13T-N00-H3C,3406A054,1340,CNY,2/22/24,高爽,,WANGZB,
2/22/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5056,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"40G QSFP+LR4 V3 100G CWDM4 Mit DFB,H3C",,130.000,,130.000,111579566,1000,20018009,10,苏州旭创科技有限公司,TR-FC13T-N4X-H3C,3406A05D,130,CNY,2/22/24,高爽,,WANGZB,
2/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5500,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite,,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,0,,856.000,21202556635,7000,20018028,110,innolight tech. pte. lim.,TR-FC13H-HCI,10-3220-02,856,USD,4/5/24,莫兆熊,,HURN,
2/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5500,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite,,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,0,,560.000,21202556635,7000,20018028,120,innolight tech. pte. lim.,TR-FC13H-HCI,10-3220-02,560,USD,4/12/24,莫兆熊,,HURN,
2/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5500,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite,,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,0,,480.000,21202556635,7000,20018028,130,innolight tech. pte. lim.,TR-FC13H-HCI,10-3220-02,480,USD,4/19/24,莫兆熊,,HURN,
2/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-010,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 10m Sony Vcsel Cisco,3/20/24,80.000,,0,21202557791,7000,20018029,10,innolight tech. pte. lim.,TF-FC010-NC4,10-3177-04,80,USD,3/15/24,莫兆熊,,HURN,
2/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5500,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite,,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,0,,840.000,21202558790,7000,20018031,10,innolight tech. pte. lim.,TR-FC13H-HCI,10-3220-02,840,USD,4/12/24,莫兆熊,,HURN,
2/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5500,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite,,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,0,,480.000,21202558790,7000,20018031,20,innolight tech. pte. lim.,TR-FC13H-HCI,10-3220-02,480,USD,4/19/24,莫兆熊,,HURN,
2/26/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5500,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite Gen2.0,100G QSFP28 CWDM4 Lite,,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,0,,504.000,21202558790,7000,20018031,30,innolight tech. pte. lim.,TR-FC13H-HCI,10-3220-02,504,USD,4/26/24,莫兆熊,,HURN,
2/27/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4752,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,0,,90.000,CH00105382,1000,20018043,1,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-002,90,CNY,6/26/24,严冰艾,,BIZLINK,
2/27/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4752,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,0,,330.000,CH00105382,1000,20018043,2,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-002,330,CNY,6/26/24,严冰艾,,BIZLINK,
2/27/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4752,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,0,,360.000,CH00105382,1000,20018043,3,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-002,360,CNY,6/26/24,严冰艾,,BIZLINK,
2/27/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4752,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,0,,590.000,CH00105382,1000,20018043,4,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-002,590,CNY,6/26/24,严冰艾,,BIZLINK,
