BOM_ID,LOCATION_ID,PARENT_ID,ALT_GROUP,PREFERENCE,ELEM_IX,CHILD_ID,NEW_SUPPLY,GRADE,RATE,BATCH_SIZE,EFFECTIVE_START,EFFECTIVE_END
BOM_500-3462-025,5000,500-3462-025,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_500-3462-025,6000,500-3462-025,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_502-1612-XXX,1000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_502-1612-XXX,2000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_502-1612-XXX,5000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,,34,34,140-0340,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,,35,35,140-0345,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1354,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,763,763,140-0113,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,764,764,140-0313,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,765,765,140-0338,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1431,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,874,874,140-0113,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,875,875,140-0313,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,876,876,140-0338,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1694,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,762,762,140-0113,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0313,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,763,763,140-0338,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0628,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0834,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_502-1612-XXX,1000,502-1612-XXX,E1,1,1,504-2000,-,-,-,-,-,-
BOM_502-1612-XXX,2000,502-1612-XXX,E1,1,1,504-2000,-,-,-,-,-,-
BOM_502-1612-XXX,5000,502-1612-XXX,E1,1,1,504-2000,-,-,-,-,-,-
BOM_504-2000,LOCATION-PCBA-Subcon,504-2000,,25,25,140-0340,-,-,-,-,-,-
BOM_504-2000,LOCATION-PCBA-Subcon,504-2000,,26,26,140-0345,-,-,-,-,-,-
BOM_504-2000,1000,504-2000,,9,9,280-1600-20,-,-,-,-,-,-
BOM_504-2000,2000,504-2000,,9,9,280-1600-20,-,-,-,-,-,-
BOM_504-2000,5000,504-2000,,9,9,280-1600-20,-,-,-,-,-,-
BOM_504-2000,LOCATION-PCBA-Subcon,504-2000,,27,27,504-1694,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,764,764,140-0113,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0313,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,765,765,140-0338,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0628,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0834,-,-,-,-,-,-
BOM_500-3462-030,1000,500-3462-030,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_500-3462-030,2000,500-3462-030,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_500-3462-030,5000,500-3462-030,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_500-3462-030,6000,500-3462-030,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_502-1612-XXX,1000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_502-1612-XXX,2000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_502-1612-XXX,5000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,,36,36,140-0340,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,,37,37,140-0345,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1354,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,766,766,140-0113,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,767,767,140-0313,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,768,768,140-0338,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1431,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,877,877,140-0113,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,878,878,140-0313,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,879,879,140-0338,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1694,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,766,766,140-0113,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0313,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,767,767,140-0338,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0628,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0834,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_502-1612-XXX,1000,502-1612-XXX,E1,1,1,504-2000,-,-,-,-,-,-
BOM_502-1612-XXX,2000,502-1612-XXX,E1,1,1,504-2000,-,-,-,-,-,-
BOM_502-1612-XXX,5000,502-1612-XXX,E1,1,1,504-2000,-,-,-,-,-,-
BOM_504-2000,LOCATION-PCBA-Subcon,504-2000,,28,28,140-0340,-,-,-,-,-,-
BOM_504-2000,LOCATION-PCBA-Subcon,504-2000,,29,29,140-0345,-,-,-,-,-,-
BOM_504-2000,1000,504-2000,,10,10,280-1600-20,-,-,-,-,-,-
BOM_504-2000,2000,504-2000,,10,10,280-1600-20,-,-,-,-,-,-
BOM_504-2000,5000,504-2000,,10,10,280-1600-20,-,-,-,-,-,-
BOM_504-2000,LOCATION-PCBA-Subcon,504-2000,,30,30,504-1694,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,768,768,140-0113,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0313,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,769,769,140-0338,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0628,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0834,-,-,-,-,-,-
BOM_500-3611-001,1000,500-3611-001,,1,1,502-1600-XXX,-,-,-,-,-,-
BOM_500-3611-001,2000,500-3611-001,,1,1,502-1600-XXX,-,-,-,-,-,-
BOM_500-3611-001,5000,500-3611-001,,1,1,502-1600-XXX,-,-,-,-,-,-
BOM_500-3611-001,6000,500-3611-001,,1,1,502-1600-XXX,-,-,-,-,-,-
BOM_502-1600-XXX,1000,502-1600-XXX,A1,1,1,504-1389,-,-,-,-,-,-
BOM_502-1600-XXX,2000,502-1600-XXX,A1,1,1,504-1389,-,-,-,-,-,-
BOM_502-1600-XXX,5000,502-1600-XXX,A1,1,1,504-1389,-,-,-,-,-,-
BOM_504-1389,LOCATION-PCBA-Subcon,504-1389,,72,72,140-0340,-,-,-,-,-,-
BOM_504-1389,LOCATION-PCBA-Subcon,504-1389,,73,73,140-0345,-,-,-,-,-,-
BOM_504-1389,1000,504-1389,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1389,2000,504-1389,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1389,5000,504-1389,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1389,1000,504-1389,B1,1,1,280-1244-40,-,-,-,-,-,-
BOM_504-1389,2000,504-1389,B1,1,1,280-1244-40,-,-,-,-,-,-
BOM_504-1389,5000,504-1389,B1,1,1,280-1244-40,-,-,-,-,-,-
BOM_504-1389,1000,504-1389,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1389,2000,504-1389,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1389,5000,504-1389,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1389,1000,504-1389,B1,1,1,280-1244-35,-,-,-,-,-,-
BOM_504-1389,2000,504-1389,B1,1,1,280-1244-35,-,-,-,-,-,-
BOM_504-1389,5000,504-1389,B1,1,1,280-1244-35,-,-,-,-,-,-
BOM_504-1389,LOCATION-PCBA-Subcon,504-1389,A1,3,3,504-1354,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,769,769,140-0113,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,770,770,140-0313,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,771,771,140-0338,-,-,-,-,-,-
BOM_504-1389,LOCATION-PCBA-Subcon,504-1389,A1,3,3,504-1431,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,880,880,140-0113,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,881,881,140-0313,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,882,882,140-0338,-,-,-,-,-,-
BOM_504-1389,LOCATION-PCBA-Subcon,504-1389,A1,3,3,504-1694,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,770,770,140-0113,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0313,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,771,771,140-0338,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0628,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0834,-,-,-,-,-,-
BOM_504-1389,1000,504-1389,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_504-1389,2000,504-1389,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_504-1389,5000,504-1389,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_502-1600-XXX,1000,502-1600-XXX,A1,1,1,504-1397,-,-,-,-,-,-
BOM_502-1600-XXX,2000,502-1600-XXX,A1,1,1,504-1397,-,-,-,-,-,-
BOM_502-1600-XXX,5000,502-1600-XXX,A1,1,1,504-1397,-,-,-,-,-,-
BOM_504-1397,LOCATION-PCBA-Subcon,504-1397,,72,72,140-0340,-,-,-,-,-,-
BOM_504-1397,LOCATION-PCBA-Subcon,504-1397,,73,73,140-0345,-,-,-,-,-,-
BOM_504-1397,1000,504-1397,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1397,2000,504-1397,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1397,5000,504-1397,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1397,1000,504-1397,B1,1,1,280-1244-40,-,-,-,-,-,-
BOM_504-1397,2000,504-1397,B1,1,1,280-1244-40,-,-,-,-,-,-
BOM_504-1397,5000,504-1397,B1,1,1,280-1244-40,-,-,-,-,-,-
BOM_504-1397,1000,504-1397,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1397,2000,504-1397,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1397,5000,504-1397,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1397,1000,504-1397,B1,1,1,280-1244-35,-,-,-,-,-,-
BOM_504-1397,2000,504-1397,B1,1,1,280-1244-35,-,-,-,-,-,-
BOM_504-1397,5000,504-1397,B1,1,1,280-1244-35,-,-,-,-,-,-
BOM_504-1397,LOCATION-PCBA-Subcon,504-1397,A1,3,3,504-1354,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,772,772,140-0113,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,773,773,140-0313,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,774,774,140-0338,-,-,-,-,-,-
BOM_504-1397,LOCATION-PCBA-Subcon,504-1397,A1,3,3,504-1431,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,883,883,140-0113,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,884,884,140-0313,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,885,885,140-0338,-,-,-,-,-,-
BOM_504-1397,LOCATION-PCBA-Subcon,504-1397,A1,3,3,504-1694,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,772,772,140-0113,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0313,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,773,773,140-0338,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0628,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0834,-,-,-,-,-,-
BOM_504-1397,1000,504-1397,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_504-1397,2000,504-1397,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_504-1397,5000,504-1397,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_500-3647-001,1000,500-3647-001,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_500-3647-001,2000,500-3647-001,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_500-3647-001,5000,500-3647-001,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_500-3647-001,6000,500-3647-001,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_502-1612-XXX,1000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_502-1612-XXX,2000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_502-1612-XXX,5000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,,38,38,140-0340,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,,39,39,140-0345,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1354,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,775,775,140-0113,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,776,776,140-0313,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,777,777,140-0338,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1431,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,886,886,140-0113,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,887,887,140-0313,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,888,888,140-0338,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1694,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,774,774,140-0113,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0313,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,775,775,140-0338,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0628,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0834,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_502-1612-XXX,1000,502-1612-XXX,E1,1,1,504-2000,-,-,-,-,-,-
BOM_502-1612-XXX,2000,502-1612-XXX,E1,1,1,504-2000,-,-,-,-,-,-
BOM_502-1612-XXX,5000,502-1612-XXX,E1,1,1,504-2000,-,-,-,-,-,-
BOM_504-2000,LOCATION-PCBA-Subcon,504-2000,,31,31,140-0340,-,-,-,-,-,-
BOM_504-2000,LOCATION-PCBA-Subcon,504-2000,,32,32,140-0345,-,-,-,-,-,-
BOM_504-2000,1000,504-2000,,11,11,280-1600-20,-,-,-,-,-,-
BOM_504-2000,2000,504-2000,,11,11,280-1600-20,-,-,-,-,-,-
BOM_504-2000,5000,504-2000,,11,11,280-1600-20,-,-,-,-,-,-
BOM_504-2000,LOCATION-PCBA-Subcon,504-2000,,33,33,504-1694,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,776,776,140-0113,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0313,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,777,777,140-0338,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0628,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0834,-,-,-,-,-,-
BOM_500-3647-002,1000,500-3647-002,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_500-3647-002,2000,500-3647-002,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_500-3647-002,5000,500-3647-002,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_500-3647-002,6000,500-3647-002,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_502-1612-XXX,1000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_502-1612-XXX,2000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_502-1612-XXX,5000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,,40,40,140-0340,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,,41,41,140-0345,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1354,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,778,778,140-0113,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,779,779,140-0313,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,780,780,140-0338,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1431,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,889,889,140-0113,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,890,890,140-0313,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,891,891,140-0338,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1694,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,778,778,140-0113,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0313,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,779,779,140-0338,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0628,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0834,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,D1,2,2,280-0654-CN,-,-,-,-,-,-
BOM_502-1612-XXX,1000,502-1612-XXX,E1,1,1,504-2000,-,-,-,-,-,-
BOM_502-1612-XXX,2000,502-1612-XXX,E1,1,1,504-2000,-,-,-,-,-,-
BOM_502-1612-XXX,5000,502-1612-XXX,E1,1,1,504-2000,-,-,-,-,-,-
BOM_504-2000,LOCATION-PCBA-Subcon,504-2000,,34,34,140-0340,-,-,-,-,-,-
BOM_504-2000,LOCATION-PCBA-Subcon,504-2000,,35,35,140-0345,-,-,-,-,-,-
BOM_504-2000,1000,504-2000,,12,12,280-1600-20,-,-,-,-,-,-
BOM_504-2000,2000,504-2000,,12,12,280-1600-20,-,-,-,-,-,-
BOM_504-2000,5000,504-2000,,12,12,280-1600-20,-,-,-,-,-,-
BOM_504-2000,LOCATION-PCBA-Subcon,504-2000,,36,36,504-1694,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,780,780,140-0113,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0313,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,781,781,140-0338,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0628,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0834,-,-,-,-,-,-
BOM_500-3647-003,1000,500-3647-003,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_500-3647-003,2000,500-3647-003,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_500-3647-003,5000,500-3647-003,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_500-3647-003,6000,500-3647-003,,1,1,502-1612-XXX,-,-,-,-,-,-
BOM_502-1612-XXX,1000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_502-1612-XXX,2000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_502-1612-XXX,5000,502-1612-XXX,E1,1,1,504-1569,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,,42,42,140-0340,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,,43,43,140-0345,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,B1,1,1,280-1243-40,-,-,-,-,-,-
BOM_504-1569,1000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,2000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,5000,504-1569,B1,1,1,280-1243-35,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1354,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,781,781,140-0113,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,782,782,140-0313,-,-,-,-,-,-
BOM_504-1354,LOCATION-PCBA-Subcon,504-1354,,783,783,140-0338,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1431,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,892,892,140-0113,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,893,893,140-0313,-,-,-,-,-,-
BOM_504-1431,LOCATION-PCBA-Subcon,504-1431,,894,894,140-0338,-,-,-,-,-,-
BOM_504-1569,LOCATION-PCBA-Subcon,504-1569,A1,3,3,504-1694,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,782,782,140-0113,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0313,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,,783,783,140-0338,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0628,-,-,-,-,-,-
BOM_504-1694,LOCATION-PCBA-Subcon,504-1694,D1,2,2,140-0834,-,-,-,-,-,-
